,state_abbrev,med_inc,pov_rate,pov_count,county,time,state,fips_county
2141,OK,46781.0,19.0,8986.0,Carter County,2020,40,019
2142,OK,49553.0,19.6,9256.0,Cherokee County,2020,40,021
2143,OK,41622.0,19.5,2807.0,Choctaw County,2020,40,023
2144,OK,50804.0,15.1,323.0,Cimarron County,2020,40,025
2145,OK,64011.0,10.8,29765.0,Cleveland County,2020,40,027
2146,OK,41162.0,19.3,1064.0,Coal County,2020,40,029
2147,OK,54007.0,15.8,17465.0,Comanche County,2020,40,031
2148,OK,46266.0,17.4,975.0,Cotton County,2020,40,033
2149,OK,43804.0,17.5,2350.0,Craig County,2020,40,035
2150,OK,49954.0,12.9,9089.0,Creek County,2020,40,037
2151,OK,55826.0,12.8,3470.0,Custer County,2020,40,039
2152,OK,43147.0,18.1,7716.0,Delaware County,2020,40,041
2153,OK,56711.0,10.6,500.0,Dewey County,2020,40,043
2154,OK,56763.0,11.2,424.0,Ellis County,2020,40,045
2155,OK,61501.0,11.8,7015.0,Garfield County,2020,40,047
2156,OK,47391.0,16.7,4557.0,Garvin County,2020,40,049
2157,OK,58621.0,12.0,6587.0,Grady County,2020,40,051
2158,OK,51399.0,11.7,500.0,Grant County,2020,40,053
2159,OK,42010.0,22.9,1048.0,Greer County,2020,40,055
2160,OK,40246.0,23.3,570.0,Harmon County,2020,40,057
2161,OK,57833.0,10.5,373.0,Harper County,2020,40,059
2162,OK,41253.0,19.4,2432.0,Haskell County,2020,40,061
2163,OK,39333.0,21.4,2483.0,Hughes County,2020,40,063
2164,OK,56779.0,15.0,3532.0,Jackson County,2020,40,065
2165,OK,43014.0,17.8,1030.0,Jefferson County,2020,40,067
2166,OK,45361.0,18.3,1921.0,Johnston County,2020,40,069
2167,OK,50256.0,15.3,6451.0,Kay County,2020,40,071
2168,OK,71450.0,9.0,1406.0,Kingfisher County,2020,40,073
2169,OK,40112.0,18.0,1541.0,Kiowa County,2020,40,075
2170,OK,40831.0,15.9,1518.0,Latimer County,2020,40,077
2171,OK,40632.0,18.1,8753.0,Le Flore County,2020,40,079
2172,OK,56957.0,13.8,4783.0,Lincoln County,2020,40,081
2173,OK,72617.0,11.0,5152.0,Logan County,2020,40,083
2174,OK,54219.0,11.7,1188.0,Love County,2020,40,085
2175,OK,68563.0,10.4,4280.0,McClain County,2020,40,087
2176,OK,45380.0,18.9,6106.0,McCurtain County,2020,40,089
2177,OK,37535.0,22.5,4345.0,McIntosh County,2020,40,091
2178,OK,54851.0,11.5,857.0,Major County,2020,40,093
2179,OK,51072.0,13.7,2308.0,Marshall County,2020,40,095
2180,OK,50905.0,16.9,6873.0,Mayes County,2020,40,097
2181,OK,55318.0,14.3,1943.0,Murray County,2020,40,099
2182,OK,42607.0,18.2,11626.0,Muskogee County,2020,40,101
2183,OK,56632.0,11.8,1298.0,Noble County,2020,40,103
2184,OK,45719.0,16.5,1635.0,Nowata County,2020,40,105
2185,OK,45823.0,21.7,2333.0,Okfuskee County,2020,40,107
2186,OK,55332.0,15.2,119595.0,Oklahoma County,2020,40,109
2187,OK,50442.0,14.6,5361.0,Okmulgee County,2020,40,111
2188,OK,50490.0,13.0,5864.0,Osage County,2020,40,113
2189,OK,40249.0,18.5,5522.0,Ottawa County,2020,40,115
2190,OK,51960.0,15.7,2539.0,Pawnee County,2020,40,117
2191,OK,39681.0,20.1,14878.0,Payne County,2020,40,119
2192,OK,50416.0,16.5,6809.0,Pittsburg County,2020,40,121
2193,OK,50587.0,14.4,5279.0,Pontotoc County,2020,40,123
2194,OK,50118.0,16.0,11168.0,Pottawatomie County,2020,40,125
2195,OK,38912.0,17.4,1882.0,Pushmataha County,2020,40,127
2196,OK,51279.0,13.5,479.0,Roger Mills County,2020,40,129
2197,OK,67243.0,8.5,7784.0,Rogers County,2020,40,131
2198,OK,42418.0,21.2,4996.0,Seminole County,2020,40,133
2199,OK,47188.0,16.9,6936.0,Sequoyah County,2020,40,135
2200,OK,52905.0,17.7,7502.0,Stephens County,2020,40,137
2201,OK,61334.0,11.1,2150.0,Texas County,2020,40,139
2202,OK,41610.0,21.9,1519.0,Tillman County,2020,40,141
2203,OK,58863.0,12.8,82694.0,Tulsa County,2020,40,143
2204,OK,66375.0,10.2,8393.0,Wagoner County,2020,40,145
2205,OK,48144.0,14.8,7596.0,Washington County,2020,40,147
2206,OK,51270.0,14.7,1557.0,Washita County,2020,40,149
2207,OK,52504.0,15.1,1155.0,Woods County,2020,40,151
2208,OK,54328.0,13.3,2470.0,Woodward County,2020,40,153
2209,OR,44872.0,14.5,2308.0,Baker County,2020,41,001
2210,OR,66378.0,15.7,13731.0,Benton County,2020,41,003
2211,OR,82539.0,6.8,28451.0,Clackamas County,2020,41,005
2212,OR,63238.0,10.5,4200.0,Clatsop County,2020,41,007
2213,OR,73023.0,9.2,4825.0,Columbia County,2020,41,009
2214,OR,50848.0,15.4,9796.0,Coos County,2020,41,011
2215,OR,68598.0,10.3,2564.0,Crook County,2020,41,013
2216,OR,48377.0,14.5,3353.0,Curry County,2020,41,015
2217,OR,66467.0,8.1,16321.0,Deschutes County,2020,41,017
2218,OR,52355.0,13.3,14607.0,Douglas County,2020,41,019
2219,OR,63088.0,10.7,209.0,Gilliam County,2020,41,021
2220,OR,50819.0,13.9,987.0,Grant County,2020,41,023
2221,OR,48790.0,12.6,906.0,Harney County,2020,41,025
2222,OR,81718.0,8.5,1948.0,Hood River County,2020,41,027
2223,OR,57334.0,11.9,26011.0,Jackson County,2020,41,029
2224,OR,63683.0,12.5,2993.0,Jefferson County,2020,41,031
2225,OR,47740.0,15.8,13747.0,Josephine County,2020,41,033
2226,OR,49675.0,19.7,13307.0,Klamath County,2020,41,035
2227,OR,48669.0,15.7,1179.0,Lake County,2020,41,037
2228,OR,58818.0,14.5,54433.0,Lane County,2020,41,039
2229,OR,53883.0,14.4,7177.0,Lincoln County,2020,41,041
2230,OR,65516.0,11.3,14667.0,Linn County,2020,41,043
2231,OR,46278.0,19.5,5396.0,Malheur County,2020,41,045
2232,OR,64990.0,12.1,41191.0,Marion County,2020,41,047
2233,OR,59956.0,11.5,1337.0,Morrow County,2020,41,049
2234,OR,74707.0,11.2,89646.0,Multnomah County,2020,41,051
2235,OR,66973.0,11.1,9497.0,Polk County,2020,41,053
2236,OR,62271.0,11.9,213.0,Sherman County,2020,41,055
2237,OR,57533.0,10.8,2920.0,Tillamook County,2020,41,057
2238,OR,62560.0,11.7,8605.0,Umatilla County,2020,41,059
2239,OR,58779.0,12.6,3250.0,Union County,2020,41,061
2240,OR,51506.0,11.6,821.0,Wallowa County,2020,41,063
2241,OR,55519.0,12.4,3195.0,Wasco County,2020,41,065
2242,OR,85385.0,7.5,45009.0,Washington County,2020,41,067
2243,OR,43367.0,14.0,191.0,Wheeler County,2020,41,069
2244,OR,68266.0,8.7,8952.0,Yamhill County,2020,41,071
2245,PA,70470.0,8.0,7867.0,Adams County,2020,42,001
2246,PA,64236.0,10.5,123280.0,Allegheny County,2020,42,003
2247,PA,52958.0,11.7,7391.0,Armstrong County,2020,42,005
2248,PA,56649.0,9.1,14568.0,Beaver County,2020,42,007
2249,PA,52643.0,11.0,5177.0,Bedford County,2020,42,009
2250,PA,70057.0,10.9,44744.0,Berks County,2020,42,011
2251,PA,52177.0,11.6,13608.0,Blair County,2020,42,013
2252,PA,55787.0,10.7,6364.0,Bradford County,2020,42,015
2253,PA,92441.0,6.0,36950.0,Bucks County,2020,42,017
2254,PA,74721.0,7.4,13624.0,Butler County,2020,42,019
2255,PA,48653.0,12.5,15360.0,Cambria County,2020,42,021
2256,PA,46151.0,13.5,574.0,Cameron County,2020,42,023
2257,PA,60593.0,11.3,7168.0,Carbon County,2020,42,025
2258,PA,62795.0,12.9,18339.0,Centre County,2020,42,027
2259,PA,107491.0,5.2,26903.0,Chester County,2020,42,029
2260,PA,52642.0,12.8,4689.0,Clarion County,2020,42,031
2261,PA,48794.0,14.3,10386.0,Clearfield County,2020,42,033
2262,PA,54652.0,13.4,4835.0,Clinton County,2020,42,035
2263,PA,56176.0,11.7,7149.0,Columbia County,2020,42,037
2264,PA,52372.0,12.7,10190.0,Crawford County,2020,42,039
2265,PA,69546.0,7.6,18630.0,Cumberland County,2020,42,041
2266,PA,63265.0,11.6,31903.0,Dauphin County,2020,42,043
2267,PA,75174.0,9.3,50715.0,Delaware County,2020,42,045
2268,PA,52952.0,8.3,2426.0,Elk County,2020,42,047
2269,PA,55181.0,13.4,34469.0,Erie County,2020,42,049
2270,PA,45256.0,18.7,23301.0,Fayette County,2020,42,051
2271,PA,40667.0,22.9,1037.0,Forest County,2020,42,053
2272,PA,57812.0,9.4,14354.0,Franklin County,2020,42,055
2273,PA,61202.0,10.6,1516.0,Fulton County,2020,42,057
2274,PA,59324.0,12.7,4154.0,Greene County,2020,42,059
2275,PA,55282.0,10.7,4234.0,Huntingdon County,2020,42,061
2276,PA,53533.0,13.4,10570.0,Indiana County,2020,42,063
2277,PA,52856.0,11.0,4669.0,Jefferson County,2020,42,065
2278,PA,59591.0,10.0,2423.0,Juniata County,2020,42,067
2279,PA,56911.0,12.2,24549.0,Lackawanna County,2020,42,069
2280,PA,73006.0,7.7,40963.0,Lancaster County,2020,42,071
2281,PA,50373.0,12.9,10676.0,Lawrence County,2020,42,073
2282,PA,63605.0,9.0,12360.0,Lebanon County,2020,42,075
2283,PA,65733.0,11.7,42385.0,Lehigh County,2020,42,077
2284,PA,52281.0,15.1,46287.0,Luzerne County,2020,42,079
2285,PA,56751.0,13.2,14273.0,Lycoming County,2020,42,081
2286,PA,52359.0,13.9,5187.0,Mc Kean County,2020,42,083
2287,PA,51743.0,12.4,12677.0,Mercer County,2020,42,085
2288,PA,54517.0,13.2,5992.0,Mifflin County,2020,42,087
2289,PA,71686.0,10.5,17353.0,Monroe County,2020,42,089
2290,PA,94094.0,5.6,45874.0,Montgomery County,2020,42,091
2291,PA,63341.0,9.0,1551.0,Montour County,2020,42,093
2292,PA,73903.0,7.6,22304.0,Northampton County,2020,42,095
2293,PA,47825.0,12.1,10489.0,Northumberland County,2020,42,097
2294,PA,68991.0,8.5,3858.0,Perry County,2020,42,099
2295,PA,55102.0,19.4,296836.0,Philadelphia County,2020,42,101
2296,PA,66614.0,9.3,5143.0,Pike County,2020,42,103
2297,PA,51744.0,12.2,1977.0,Potter County,2020,42,105
2298,PA,52307.0,12.7,16956.0,Schuylkill County,2020,42,107
2299,PA,58474.0,10.1,3797.0,Snyder County,2020,42,109
2300,PA,51916.0,11.7,7952.0,Somerset County,2020,42,111
2301,PA,52821.0,12.3,708.0,Sullivan County,2020,42,113
2302,PA,55560.0,11.6,4580.0,Susquehanna County,2020,42,115
2303,PA,47683.0,11.5,4493.0,Tioga County,2020,42,117
2304,PA,62306.0,11.1,3997.0,Union County,2020,42,119
2305,PA,52559.0,14.0,6886.0,Venango County,2020,42,121
2306,PA,52729.0,11.1,4232.0,Warren County,2020,42,123
2307,PA,65808.0,8.6,17444.0,Washington County,2020,42,125
2308,PA,55627.0,10.5,4997.0,Wayne County,2020,42,127
2309,PA,59349.0,9.3,31545.0,Westmoreland County,2020,42,129
2310,PA,59305.0,10.4,2697.0,Wyoming County,2020,42,131
2311,PA,71655.0,7.1,31392.0,York County,2020,42,133
2312,RI,94591.0,8.2,3747.0,Bristol County,2020,44,001
2313,RI,82413.0,7.5,12295.0,Kent County,2020,44,003
2314,RI,81218.0,9.5,7413.0,Newport County,2020,44,005
2315,RI,67752.0,12.4,75510.0,Providence County,2020,44,007
2316,RI,83925.0,7.8,9341.0,Washington County,2020,44,009
2317,SC,47219.0,15.3,3628.0,Abbeville County,2020,45,001
2318,SC,57128.0,13.0,22201.0,Aiken County,2020,45,003
2319,SC,32701.0,31.6,2342.0,Allendale County,2020,45,005
2320,SC,52667.0,14.0,28177.0,Anderson County,2020,45,007
2321,SC,39969.0,21.0,2766.0,Bamberg County,2020,45,009
2322,SC,41717.0,21.6,4418.0,Barnwell County,2020,45,011
2323,SC,76515.0,9.6,18245.0,Beaufort County,2020,45,013
2324,SC,70371.0,11.1,25655.0,Berkeley County,2020,45,015
2325,SC,50977.0,15.5,2240.0,Calhoun County,2020,45,017
2326,SC,72451.0,11.9,48326.0,Charleston County,2020,45,019
2327,SC,45085.0,14.6,8181.0,Cherokee County,2020,45,021
2328,SC,45366.0,18.3,5859.0,Chester County,2020,45,023
2329,SC,44792.0,19.7,8879.0,Chesterfield County,2020,45,025
2330,SC,52983.0,18.4,5901.0,Clarendon County,2020,45,027
2331,SC,44399.0,20.1,7437.0,Colleton County,2020,45,029
2332,SC,42082.0,18.9,12327.0,Darlington County,2020,45,031
2333,SC,40930.0,22.2,6636.0,Dillon County,2020,45,033
2334,SC,62928.0,12.1,19791.0,Dorchester County,2020,45,035
2335,SC,55005.0,16.8,4161.0,Edgefield County,2020,45,037
2336,SC,45648.0,17.6,3820.0,Fairfield County,2020,45,039
2337,SC,47429.0,17.1,23016.0,Florence County,2020,45,041
2338,SC,57991.0,15.1,9475.0,Georgetown County,2020,45,043
2339,SC,62475.0,12.1,63371.0,Greenville County,2020,45,045
2340,SC,43711.0,16.4,11250.0,Greenwood County,2020,45,047
2341,SC,43614.0,19.6,3486.0,Hampton County,2020,45,049
2342,SC,55055.0,12.8,46156.0,Horry County,2020,45,051
2343,SC,48988.0,18.4,5584.0,Jasper County,2020,45,053
2344,SC,60397.0,14.4,9620.0,Kershaw County,2020,45,055
2345,SC,63019.0,11.4,11249.0,Lancaster County,2020,45,057
2346,SC,43766.0,18.4,12132.0,Laurens County,2020,45,059
2347,SC,40400.0,23.0,3470.0,Lee County,2020,45,061
2348,SC,62839.0,10.4,31262.0,Lexington County,2020,45,063
2349,SC,50698.0,17.0,1443.0,McCormick County,2020,45,065
2350,SC,38498.0,21.8,6516.0,Marion County,2020,45,067
2351,SC,38877.0,26.0,6001.0,Marlboro County,2020,45,069
2352,SC,52202.0,16.4,6100.0,Newberry County,2020,45,071
2353,SC,58061.0,11.1,8833.0,Oconee County,2020,45,073
2354,SC,41335.0,19.1,15695.0,Orangeburg County,2020,45,075
